-023448|PAO|This is Apollo/Saturn Launch Control T-minus 2 hours, 34 minutes, 44 seconds and counting. The spacecraft Commander, Neil Armstrong now aboard the Apollo 11 spacecraft at the 320 foot level, at the pad. We had it logged, having the commander going over the sill, into the cabin at 6:54am, Eastern Daylight. Since that time, the commander has now been tied into the system and has checked in over the communication lines. He was wished a good morning by the Spacecraft Test Conductor, Skip Chauvin, and Armstrong in return said "it looks like a good morning". In the mean time, 120 feet below him, the technicians continuing to work to tighten bolts around a leaking valve associated with the system that replenishes hydrogen fuel for the 3rd stage. To repeat once again, this is not a problem with the launch vehicle itself, but on the ground support equipment associated with it. T-minus 2 hours 33 minutes, 45 seconds and counting, this is Kennedy Launch Control.
-023058|PAO|This is Apollo/Saturn Launch Control T-minus 2 hours, 30 minutes, 55 seconds and counting. Right on the hour, the Command Module Pilot, astronaut Michael Collins, who will be sitting on the right-hand side of the spacecraft during liftoff, boarded the spacecraft. We have it logged at 7:00am, Eastern Daylight Time. The 3rd member of the crew, Buzz Aldrin, standing by in the elevator around the corner along the swing-arm from the white room and the spacecraft at the 320 foot level. 120 feet below, technicians still working on some bolts that surround a leaking value that is associated with a system that replenishes the hydrogen fuel supply for the 3rd stage of the Saturn V rocket. Our countdown proceeding at this time coming up to the 2 minute - 30 second - the 2 hour, and 30 minute mark in the count. This is Kennedy Launch Control.
-022352|PAO|This is Apollo/Saturn Launch Control T-minus 2 hours, 23 minutes, 46 seconds and counting. The 3rd member of the Apollo 11 prime crew, now aboard the spacecraft. We had it logged at 7:07am Eastern Daylight Time when astronaut Buzz Aldrin boarded the spacecraft. He will sit in the middle seat during liftoff. As Lunar Module Pilot, his normal position would be on the right-hand side. However, due to crew preference we have the Command, of course, Neil Armstrong sitting on the left-hand side, the Lunar Module Pilot for the overall flight, Buzz Aldrin, sitting in the middle seat, and the Command Module Pilot, Mike Collins, sitting in the right-hand seat at liftoff. Down below at the 200-foot level, are technicians still hard at work at tightening bolts around a valve associated with the system that replenishes the hydrogen fuel for the 3rd stage of the Saturn V launch vehicle. This is ground support equipment located on the tower at the pad at the 200-foot level. He continues to work at the 200-foot level as the crew in the white room does the same with the three astronauts aboard. We actually have a 4th astronaut still aboard the spacecraft at this time, astronaut Fred Haise who is the backup Command Module Pilot. He is in the lower equipment bay of the spacecraft giving a helping hand to the three prime crewmen as they start to perform some of their preliminary checks here as we head down over the final 2 hours - 2 1/2 hours of the countdown. We're at T-minus 2 hours, 22 minutes, 11 seconds and counting, this is Kennedy Launch Control.
-022059|PAO|This is Apollo/Saturn Launch Control. We've just passed the 2 hours, 21 minute mark in our coutdown, and we are proceeding at this time. At the 320-foot level, all three astronauts now aboard the spacecraft. Just a few minutes ago, astronaut Buzz Aldrin came in and took the center seat to join Neil Armstrong on the left, and Mike Collins on the right. These are the positions they will fly at liftoff. During the process of getting the astronauts checked in to the spacecraft, communication cables must be attached to their suits. They also have to hook into the suit circuit system of the spacecraft that brings oxygen into their suits. They are helped by a fourth astronaut onboard, the backup Command Module Pilot, astronaut Fred Haise, is in the lower equipment bay, and one of the suit technicians who's located behind them, to give a hand as they check in. We've heard from Neil Armstrong and now we've also heard from Mike Collins on comm checks, and we're standing by for further reports as checkout continues. 120 feet down, the work continues on a leaky valve on the 200-foot level. This is ground support equipment - the technicians still hard at work tightening bolts around that valve at this time. 2 hours, 19 minutes, 45 seconds and counting, this is Kennedy Launch Control.
-021040|PAO|This is Apollo/Saturn Launch Control T-minus 2 hours, 10 minutes, 35 seconds and counting. At the 320-foot level, the 4th astronaut aboard the spacecraft regretfully leaves at this time. Astronaut, Fred Haise, is about to come out after giving the three prime crewmen a hand in their preliminary checkouts aboard. Haise will be coming out shortly. In the mean time, 120 feet below, where we had that problem with the leaky valve, the technicians have completed their work and they are in the process now of departing from the launch pad. In a short while we'll start flowing hydrogen again, back through the general replenishing system to continue to off up the supply of the hydrogen fuel in the 3rd stage of the Saturn V launch vehicle. The spacecraft commander, Neil Armstrong, has completed a series of checks called Abort Advisory System checks. This is where certain key crewmen on the ground, members of the launch team, can send signals to the spacecraft commander in the spacecraft - light cues that would indicate difficulty during the flight in which he could take abort action if he determined that such action was necessary. These checks have been completed and Neil Armstrong confirm that the lights came on in the console in front of him - the panel in front of him as these lights were operated from the ground here in the Launch Control Center. All still going well with our count, we will standby as we again, bring hydrogen back to the 3rd stage, we will see how that operates, we're now at 2 hours, 9 minutes, 4 seconds and counting. This is Kennedy Launch Control.
-020704|PAO|This is Apollo/Saturn Launch Control T-minus 2 hours, 7 minutes and counting. At this time, we're just in the process of closing the hatch on the Apollo 11 spacecraft. Several of the closeout crew shook hands with the astronauts, and then proceeded to close the hatch on direction from the Spacecraft Test Conductor, Skip Chauvin. We had it logged as the hatch being closed and tightened - still being tightened right at this time which is 25 minutes past the hour. Once the hatch is closed, we will start a cabin to condition the cabin inside. The three astronauts, of course, are on pure oxygen in their spacesuits on the suit circuit. We will produce a cabin atmosphere in the spacecraft of a 60/40 combination, 60% oxygen and 40% nitrogen. This is the atmosphere used for liftoff. Once that is accomplished, the closeout crew will be ready to put the boost protective cover on the hatch and continue with their closeout. The hatch being close at this time, we are proceeding. We'll standby to see how our hydrogen condition is as far as replenishing the hydrogen fuel supply with the 3rd stage to the Saturn V. 2 hours, 5 minutes, 50 seconds and counting, this is Kennedy Launch Control.
-020059|PAO|This is Apollo/Saturn Launch Control, we're at T-minus 2 hours, 55 seconds and counting. We're approaching the 2-hour mark in our countdown, and we appear to be proceeding satisfactorily at this time. The crew aboard the spacecraft, the 320-foot level - the hatch is closed and we're beginning to purge the cabin to bring it to the proper atmosphere for launch with is a combination of oxygen and nitrogen. 60% oxygen and 40% nitrogen atmosphere. Of course, the astronauts themselves are breathing pure oxygen through their spacesuits. Coming up shortly will be another key test in which both the launch crew for both the launch vehicle crew and the spacecraft team combine together with the command, Neil Armstrong, to make a thorough check of the Emergency Detection System. This is the system that will signal the astronauts in the cabin if anything goes wrong below them. We use the ground-based computer to accomplish this test. As rather lengthy as these tests go using a computer, it will take some 30 minutes. Neil Armstrong will be doing most of the work in the spacecraft, responding as different cue lights signifying different difficulties are presented to him. The abort panel, of course, is across from the commander on the left-hand side, the left front, of the spacecraft. Our countdown continuing, T-minus 1 hour, 59 minutes, 34 seconds and counting, this is Kennedy Launch Control.
-015100|PAO|This is Apollo/Saturn Launch Control T-minus 1 hour, 50 minutes, 55 seconds and counting. We're proceeding with the countdown of the Apollo 11 mission at this time, and it's going satisfactorily. At this point, the spacecraft commander, Neil Armstrong in the process of working the Emergency Detection System test. This is a test of the Emergency Detection System working with the launch crew here in the firing room, and also the spacecraft team and Control Rooms back at the Manned Spacecraft Operations building here at the Kennedy Space Center. All going well with these tests at the present time, we're flowing hydrogen back into the 3rd stage of the Saturn V launch vehicle, after having difficulty with that leaking valve. It appears that we are bypassing the use of the valve directly in loading the hydrogen aboard, but we are getting hydrogen back in to replenish the supply. All appears to be going well at this time. Weather is GO. We're coming up on 1 hour and 50 minutes, this is Kennedy Launch Control.
-014059|PAO|This is Apollo/Saturn Launch Control at T-minus 1 hour, 40 minutes, 55 seconds and counting. The countdown still proceeding very satisfactory at this time, as we lead up to what our planned liftoff time of 9:32am Eastern Daylight. The spacecraft Commander, Neil Armstrong, continuing this extensive series of checks of the Emergency Detection System, working with both the launch vehicle test crew, and the spacecraft crew. This is a key test, and a very thorough test to assure ourselves before we commit to liftoff, that all the emergency detection techniques inside the launch vehicle are operating properly here on the ground so if required in flight, the spacecraft commander and, of course, his two fellow astronauts, could be signaled of a difficulty inside the rocket and could take proper abort action as required. Thus far, the three astronauts aboard the spacecraft have just been giving business-like responses back to the directions and checks, working with the spacecraft conductor Skip Chauvin as he runs down his procedures as the countdown continues. We're at T-minus 1 hour, 39 minutes, 46 seconds and counting. This is Launch Control.
-013101|PAO|This is Apollo/Saturn Launch Control T-minus 1 hour, 30 minutes, 55 seconds and counting. All elements are GO with the countdown at this time, the countdown aimed at landing two astronauts on the Moon. At this time the Spacecraft Test Conductor, Skip Chauvin, going through some checks with astronaut Mike Collins aboard the spacecraft. We're winding up this important Emergency Detection System test that Neil Armstrong has been participating in. Meanwhile, at the 320-foot level the closeout crew now placing the boost protective cover over the hatch now that we have completed the cabin purge and have the proper environment inside the cabin. We have also performed leak checks to assure ourselves that the cabin atmosphere is valid. This boost protective cover is used during the early phases of the powered flight and it is jettisoned with the escape tower shortly after second stage ignition. Here in the firing room the launch vehicle test team's still keeping a close eye on the status of the propellants aboard the Saturn V launch vehicle. We're back to 100 percent supply with the liquid hydrogen fuel in the third stage. This problem with the leaking valve is no problem at this time. We've actually bypassed the valve that we are maintaining our hydrogen supply aboard the vehicle. All aspects GO, the weather is very satisfactory for launch this morning, a thin cloud cover about 15,000 feet, temperature at launch time expected to be about 85 degrees. T-minus I hour, 29 minutes, 30 seconds and counting, this is Kennedy Launch Control.
-012100|PAO|This is Apollo/Saturn Launch Control T-minus 1 hour, 20 minutes, 55 seconds and counting. All is still GO with the countdown for Apollo 11 at this time. At this point in the countdown Spacecraft Commander, Neil Armstrong, once again, appears to be the busiest worker in the spacecraft as he is performing a series of alignment checks associated with the guidance system in the spacecraft. He is working these checks with the Spacecraft Test Conductor as the test conductor reads out the various procedures and Armstrong responds to them. The astronauts aboard the spacecraft also were informed by the spacecraft conductor a short while ago that the launch vehicle is GO at this time. The hydrogen problem that we did encounter earlier has been solved. "That is real good news", said Armstrong and then he went back to work shortly thereafter. We are now coming up on the 1 hour, 20 minute mark in the countdown. This is Kennedy Launch Control.
-011200|PAO|This is Apollo Saturn Launch Control. T-minus one hour, 11 minutes, 55 seconds and counting. The countdown for Apollo 11 still going very satisfactorily at this time. In most cases, we're a matter of 5 or 10 minutes ahead of the countdown procedures. The crew in the white room at the 320-foot level who have been aiding the astronauts up to this time are just in the process of finishing up their work. They've been advised by the Spacecraft Test Conductor that they'll probably be able to move out in about 3 minutes or so. Once this is accomplished, once the close-out crew does depart, we'll be ready to move that swing-arm back - swing-arm 9. It will be moved 12 degrees away from the spacecraft hatch, this is about 5 feet away from the hatch. Once this is accomplished, we will arm the pyrotechnic systems in the spacecraft so in the event of a possible catastrophic condition below them, with the launch vehicle, while still on the pad, the astronauts could fire that escape rocket and separate from the rocket in difficulty. The crew - close-out crew are about to depart at this time. That swing-arm remains about 12 degrees away from the spacecraft hatch as mentioned - 5 feet or so until the 5-minute mark in the count when it's fully retracted to it's fall-back position. The obvious reason here is in the event we do have to get the astronauts out in a hurry, the swing-arm is in a stand-by position and could be moved rapidly back to the hatch - to the hatch level so the astronauts could depart in the event of an emergency. We're coming up on T-minus 1 hour, 10 minutes, and 20 seconds. This is Kennedy Launch Control.
-010729|PAO|This is Apollo Launch Control at 1 hours 7 minutes 25 seconds and counting. Countdown still proceeding satisfactorily. For those people who would like to synchronize their watches in relation to the count, we'll synchronize on 26 minutes past the hour, which is now about 65 seconds away. We'll count down the last 5 seconds to 26 minutes past the hour. We're now 1 minute away from 26 minutes past the hour. In the meantime, we do have information from the Civil Defense Agency in the area. The estimate is more than a million persons are in the immediate area in Brevard County to watch the launch. Now 40 seconds away from 26 minutes past the hour. Civil Defense Agency reports further that there is extensive heavy traffic, a number of traffic jams, particularly in the area of Titusville and the U.S. 1 and Route 50. Countdown still progressing satisfactorily. 15 seconds away from 26 minutes.  5, 4, 3, 2, 1, Mark. 8:26am Eastern Daylight Time. We're now 1 hour 5 minutes 55 seconds and counting, as it was announced at that point. This is Kennedy Launch Control.
-010100|PAO|This is Apollo/Saturn launch control. T-minus 61 minutes and counting - T-minus 61 minutes on the Apollo 11 countdown, and all elements are GO at this time. Astronaut, Neil Armstrong has just completed a series of checks on that big service propulsion system engine that sits below him in the stack. We want to assure ourselves before liftoff that that engine can respond to commands from inside the spacecraft. As Neil Armstrong moved his rotational hand controller we assured ourselves that the engine did respond by swiveling or gimballing. This of course, is important for maneuvers in space. The countdown is still proceeding very satisfactorily other than two minor problems essentially picked up the count at 11pm Eastern Daylight Time last night, all has gone well. As we approach the one hour mark now, in the count a series of radio frequency and telemetry checks will be in progress with the launch vehicle. We'll also check out the tracking beacons in the instrument unit that travels as a guidance system for the Saturn V during the powered phase of flight. Now 59 minutes, 48 seconds and counting, this is Kennedy launch control.
-005559|PAO|This is Apollo/Saturn Launch Control. We have just passed the 56-minute mark in our countdown. We are still proceeding in an excellent manner at this time. All elements reporting in that all systems continuing to look good at this point. We are still aiming toward our planned liftoff at the start of the lunar window 9:32am Eastern Daylight. A short while ago, in fact the Spacecraft Test Conductor - we are doing quite well, in fact some 15 minutes ahead on some aspects of the preparation spacecraft-wise. Armstrong replied that was fine, "just as long as we don't launch 15 minutes early." Obviously referring to the start of the window. The countdown still going well, T-minus 55 minutes, 10 seconds in counting, this is Kennedy Launch Control.
-005059|PAO|This is Apollo/Saturn Launch Control. We have passed the 51 minute mark in our countdown. We're now T-minus 50 minutes 51 seconds and counting. Apollo 11 countdown is still GO at this time, all elements reporting ready at this point in the countdown. The spacecraft - correction - the Test Supervisor, Bill Schick has advised all hands here in the Control Center and the spacecraft checkout people that in about 30 seconds that big swing arm that has been attached to the spacecraft up to now will be moved back to a parked position some 5 feet away from the spacecraft. We alert the astronauts because there is a little jolt when the swing arm is moved away. It will remain in that position, some 5 feet away from the spacecraft, until the 5 minute mark in the count when it's completely pulled away to its retracted position. It's coming up now in 5 seconds, the swing arm will come back. Mark. The swing arm now coming back from the spacecraft. Countdown proceeding satisfactorily, we've completed our telemetry checks with the launch vehicle and at this point with the swing arm back we arm the pyrotechnics so that escape tower atop the astronauts, atop their spacecraft, could be used if a catastrophic condition was going to occur under them with the launch vehicle from this point on down in the countdown. We have the high speed elevator located at the 320 foot level in the event the astronauts have to get out in a hurry. This is a special precaution. One of the members of the support team for Apollo 11, Astronaut Bill Pogue, is here in the firing room. He acts as Capsule Communicator during the countdown. His call sign is Stoney. He controls that elevator. He now has it locked at the 320-foot level. These are special precautions for safety purposes during the final phase of the count. Now coming up on the 49-minute in the countdown, this is Kennedy Launch Control.
-004600|PAO|This is Apollo Saturn Launch Control. We've passed the 46-minute mark in our countdown. T-minus 45 minutes, 52 seconds and counting. All elements still GO the countdown at this time. The hard work on the spacecraft at this point in the countdown - Astronaut, Buzz Aldrin in the middle seat. He's been working with the Spacecraft Test Conductor on setting up proper switch settings in preparation for pressurizing their Reaction Control System. These are these big thrusters on the side of the Service Module. There's actually 16 of them in 4 quadrants around the Service Module. They are used for maneuvers in space. We pressurize that system before liftoff. That particular operation will be coming up in some 5 minutes or so. In preparation for it, Buzz Aldrin, who has most of the switches in front of him has been preparing for that particular event. The launch vehicle people keeping an eye on the status of the various propellants aboard the Saturn V launch vehicle. Just at liftoff, we will have a vehicle weighing close to 6-1/2 million pounds on the launch pad. There's more than a million gallons of propellants aboard the 3 stages of Saturn V. The reports here in the Control Center are the propellants are stable. They did look a little while ago at the RP-1, the high-grade kerosene fuel that's used in the first stage of the Saturn V to make sure it was at it's top level. We keep an eye on these various aspects throughout the count, and use the aid of computers to keep an overall look on general status. So now at T-minus 44 minutes, 21 seconds and counting, this is Kennedy Launch Control.
-004059|PAO|This is Apollo-Saturn launch control. We've passed the 41-minute mark in our count. T-minus 40 minutes, 53 seconds and counting. We are continuing, and we're continuing very excellently at this time. There are no problems that have been reported in as the countdown continues to click down. We're still aiming for the start of our window on this, the first flight to land Man on the Moon. Our - we're aiming toward our planned liftoff time of 9:32am Eastern Daylight Time. Coming up shortly will be a key test here in the firing room. As far as the launch vehicle people are concerned, it's a - some final checks of the destruct system aboard the three stages of the Saturn V launch vehicle. In the event during powered flight that the vehicle strayed rather violently off course, the Range Safety Officer could take action to destroy the vehicle. This obviously would occur after the astronauts were separated by their escape tower from the faulty vehicle. We make a check of the destruct system to assure that if the signal is required to get through that, in fact, it will. This is what is coming up here in the Control Center at this time. All aspects of the mission still GO at T-minus 39 minutes, 47 seconds and counting. This is Kennedy launch control.
-003555|PAO|This is Apollo/Saturn Launch Control. We've passed the 36-minute mark in our countdown. T-minus 35 minutes, 48 seconds and counting. We've completed those Range Safety command checks. All still going well with the countdown. A short while ago Spacecraft Test Conductor, Skip Chauvin, asked Neil Armstrong if the crew was comfortable up there and Neil reported back. He said it's - "we're very comfortable, it's very nice this morning". For a status report, we'll now switch to Mission Control, Houston.
